lang1_ets,lang2_ets,semantic_dist,eco_dist,asjp_lang_dist,wals_lang_dist,physical_dist,cultural_distances,weighted_mean_trade,mean_trade,weighted_sum_trade,sum_trade,agriculture_and_vegetation,basic_actions_and_technology,emotions_and_values,kinship,law,possession,religion_and_belief,social_and_political_relations,the_house,the_physical_world
tgl,pol,1.5519564460978397,3.9661319461868842,0.8879379513238833,124.17472128223514,9668329.317956496,0.418064516129032,-19.25462645539918,-19.415832695680997,-19.947773635959127,-20.108979876240944,0.454545454545454,0.27625,0.462,0.427857142857143,0.266363636363637,0.337954545454546,0.455,0.421538461538461,0.639090909090909,0.57
tel,pol,2.288039105278502,3.3293559694120853,0.900240706071142,57.51396572649527,6539848.888437574,0.498817204301075,-19.757551496932656,-17.786812695985848,-20.450698677492603,-18.47995987654579,0.272727272727273,0.47375,0.485333333333333,0.601428571428571,0.318181818181818,0.425909090909091,0.593333333333333,0.392307692307692,0.518181818181818,0.626666666666666
tha,pol,1.6778049121818561,3.5524337786306424,0.8749219934028706,138.50125023986325,8235520.996387722,0.444193548387097,-21.44301263367997,-20.02871328172421,-22.136159814239917,-20.72186046228416,0.363636363636364,0.258333333333333,0.32,0.502857142857143,0.327272727272727,0.322727272727273,0.463333333333333,0.444230769230769,0.631818181818181,0.556666666666666
urd,pol,1.9389239044510933,3.504865596582657,0.8348043148792013,57.304678469697755,5034248.550000233,0.525913978494624,-19.34100704105852,-18.052565886361748,-20.034154221618465,-18.745713066921695,0.181818181818182,0.535,0.564666666666667,0.716785714285714,0.402727272727273,0.458636363636363,0.596666666666666,0.425769230769231,0.512727272727273,0.553333333333333
rus,pol,0.9268017773676358,1.344007954473448,0.6076491040385129,136.06591592320595,2115948.1915778616,0.503978494623656,-20.58463434249785,-19.767976346093945,-21.277781523057797,-20.46112352665389,0.272727272727273,0.62,0.695333333333333,0.491785714285714,0.310909090909091,0.530454545454546,0.358333333333333,0.383461538461538,0.504545454545455,0.658333333333333
tur,pol,1.2369339363690988,0.338903491492209,0.8805384683961843,117.88989671839701,1724411.8227065522,0.455161290322581,-20.771203470570274,-19.805000687860904,-21.46435065113022,-20.498147868420848,0.181818181818182,0.541666666666666,0.610666666666667,0.480714285714286,0.283636363636364,0.439090909090909,0.526666666666667,0.384230769230769,0.533636363636363,0.548333333333333
vie,pol,1.4256228392026746,2.850659828658547,0.8977444949630026,138.9793750442087,8034507.126878054,0.53258064516129,-20.868904185713074,-20.238981701511594,-21.562051366273018,-20.93212888207154,0.363636363636364,0.554583333333333,0.532666666666667,0.560714285714285,0.418181818181819,0.461590909090909,0.575,0.563076923076923,0.821818181818181,0.626666666666666
rum,pol,1.0452522309850412,0.18900985139723228,0.8369439244004635,53.27794934749586,730841.2039867577,NA,-19.618866694750473,-19.480213680688827,-20.312013875310416,-20.17336086124877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yor,pol,2.1012943071287244,3.4247096018892327,0.9060354818578942,106.44009224223744,5141522.184269139,NA,-18.98129201913893,-18.13600785595259,-19.674439199698874,-18.829155036512535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tam,pol,2.3053921921793425,3.2758348802662436,0.8983685477400374,107.74287552098808,7066352.715579647,0.529462365591398,-16.26849925551226,-18.08220723023639,-16.961646436072204,-18.775354410796336,0.272727272727273,0.557916666666667,0.587333333333333,0.603928571428571,0.37,0.489090909090909,0.531666666666667,0.429615384615384,0.554545454545454,0.586666666666666
urd,tur,1.8063568380409118,3.207068827112523,0.88713559775341,117.53265276505547,3578306.973886092,0.447741935483871,-19.976593478661226,-18.299436323041075,-20.669740659221173,-18.99258350360102,0.272727272727273,0.529583333333333,0.632,0.403928571428571,0.517272727272727,0.43590909090909,0.761666666666667,0.452307692307692,0.37,0.381666666666667
vie,tur,1.288611667387374,2.6436952708403996,0.8587857715966836,167.93727096327459,7133611.310498577,0.501182795698925,-20.457889898652866,-20.22572918336408,-21.15103707921281,-20.918876363924024,0.363636363636364,0.657916666666667,0.644666666666666,0.355357142857143,0.436363636363636,0.570681818181819,0.658333333333333,0.533461538461539,0.642727272727272,0.438333333333333
yor,tur,2.020536271597126,3.180875447581954,0.914326468752786,140.53635448308947,4648143.509827228,NA,-19.09928096396911,-17.991664968932028,-19.792428144529058,-18.684812149491975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
por,kor,1.7802261759192342,2.055181868531396,0.9008647588481768,143.89760583642905,10336552.256405817,NA,-18.951871309456756,-17.852467449093155,-19.6450184900167,-18.545614629653098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spa,kor,1.9489329519478333,2.097328710101108,0.910314700900419,165.30953271805566,9941834.200660508,0.519139784946236,-17.72235780636919,-17.210991818603613,-18.415504986929136,-17.90413899916356,0.454545454545454,0.416666666666667,0.449333333333333,0.526428571428571,0.532727272727273,0.454545454545454,0.623333333333333,0.55923076923077,0.607272727272727,0.556666666666666
mal,kor,2.390288472933774,4.219124076526303,0.8882054025140411,133.2025473328564,5978426.800732538,0.59752688172043,-19.677476307195054,-18.79969058556023,-20.370623487755,-19.49283776612018,0.272727272727273,0.52875,0.616666666666667,0.769642857142857,0.545454545454546,0.448409090909091,0.72,0.615384615384615,0.727272727272728,0.5
pan,kor,2.3200803326986996,2.460630114755922,0.8929303735401622,134.6073142186672,4855408.970703544,0.626129032258064,-19.34184825455972,-18.530982830371897,-20.034995435119665,-19.224130010931844,0.363636363636364,0.650416666666666,0.634666666666666,0.595714285714285,0.786363636363636,0.597045454545456,0.591666666666666,0.794230769230769,0.909090909090908,0.666666666666666
tgl,kor,2.2145426662707686,4.049395134968283,0.9237764108050281,144.91535982074183,2669910.551057125,0.446559139784946,-17.93776254438139,-18.67279699209104,-18.630909724941333,-19.365944172650988,0.181818181818182,0.3175,0.380666666666666,0.482857142857143,0.56,0.360454545454546,0.586666666666666,0.523846153846154,0.496363636363637,0.155
tel,kor,2.530673897253291,3.288797279332172,0.8806276187929036,139.88195762147606,5346174.600512767,0.509354838709677,-19.344049442189327,-18.408733952968827,-20.03719662274927,-19.101881133528774,0.363636363636364,0.557083333333334,0.434666666666666,0.438928571428572,0.614545454545454,0.494090909090909,0.3,0.644615384615384,0.727272727272728,0.5
tha,kor,1.3331472294937838,3.7006528258474827,0.9449050548274939,174.22205670467872,3737465.58931057,0.514838709677419,-17.551994963642738,-19.098632432012725,-18.24514214420268,-19.791779612572668,0.272727272727273,0.432916666666667,0.446666666666666,0.62464285714285706,0.636363636363635,0.46340909090909,0.248333333333333,0.5,0.363636363636364,0
urd,kor,2.334994901219596,3.266485129976252,0.8867789961665329,128.7047294149403,5871186.538279603,0.519677419354839,-19.08429828797302,-18.01069974625187,-19.777445468532964,-18.703846926811817,0.363636363636364,0.51875,0.504,0.586071428571428,0.575454545454545,0.495227272727273,0.425,0.551538461538462,0.637272727272727,0.406666666666667
rus,kor,1.7663297835726008,1.8167587683608273,0.893821877507355,146.8954856261613,5868026.726511729,0.57247311827957,-18.707708183030935,-17.574642214120196,-19.400855363590882,-18.26778939468014,0.363636363636364,0.70875,0.662666666666667,0.591071428571428,0.555454545454546,0.624318181818182,0.431666666666667,0.46576923076923,0.363636363636364,0.166666666666666
pol,kor,1.7113792341034577,1.6878816181482867,0.8773290541142907,137.55315878772336,7979145.00722643,0.427204301075269,-18.779374171312327,-18.136354190886546,-19.472521351872278,-18.829501371446494,0.363636363636364,0.208333333333333,0.284666666666666,0.447142857142857,0.571818181818182,0.318181818181817,0.545,0.551153846153847,0.639999999999999,0.556666666666666
tur,kor,1.4475446050700758,1.733777313541405,0.8631541410359276,160.66643305339167,7844927.770039561,0.561720430107527,-19.056418473070078,-17.86263635608906,-19.749565653630025,-18.555783536649002,0.363636363636364,0.583333333333334,0.583333333333334,0.491071428571429,0.655454545454545,0.575454545454546,0.791666666666667,0.634230769230769,0.661818181818182,0.445
vie,kor,1.3357669948146078,2.651433105605565,0.8998841044842649,161.57166459134297,2842566.8136639274,0.387204301075269,-20.068714505919257,-18.902627372630935,-20.761861686479204,-19.595774553190882,0,0.50375,0.549333333333334,0.318571428571429,0.454545454545454,0.411136363636364,0.32,0.461538461538461,0.545454545454546,0.5
rum,kor,1.8325826101117053,1.5714015527691507,0.8589640723901221,134.07746413990589,8016234.778540317,NA,-17.09503934658596,-17.476356693656385,-17.788186527145907,-18.169503874216332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yor,kor,2.2596733154097244,3.7571010561181843,0.9081750913791566,151.6253188068961,12422597.077142423,NA,-16.941973777722154,-17.291410958669175,-17.6351209582821,-17.984558139229122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mar,kor,2.641040744129482,3.154846880617216,0.9098689489168227,135.49126337806572,5428773.265253469,0.519677419354839,-19.538888513418517,-18.07942379002168,-20.23203569397846,-18.772570970581626,0.363636363636364,0.51875,0.504,0.586071428571428,0.575454545454545,0.495227272727273,0.425,0.551538461538462,0.637272727272727,0.406666666666667
tam,kor,2.5390905704708144,3.6372139184253904,0.8724257822947312,153.61896942669767,5739181.689501399,0.514838709677419,-15.528215001425545,-17.116387372702956,-16.221362181985494,-17.809534553262903,0.090909090909091,0.575,0.484,0.537857142857142,0.662727272727272,0.450227272727272,0.53,0.628076923076923,0.639999999999999,0.406666666666667
nep,kor,2.1130356037855305,2.3641610218093896,0.8992600517072301,130.95204052382678,4127227.732469048,0.400967741935484,-16.849840038091088,-16.830692089224634,-17.542987218651035,-17.52383926978458,0.272727272727273,0.360833333333333,0.392666666666666,0.346428571428572,0.52,0.372272727272727,0.283333333333333,0.601153846153846,0.719090909090909,0.561666666666666
yor,vie,2.4165981720571463,1.3305420007935171,0.8849068378354285,146.24741965157259,10983448.214909615,NA,-19.641894516752387,-19.228540579785587,-20.33504169731233,-19.92168776034553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fre,dut,1.3185610413933775,0.3205587049379293,0.8549523045377553,161.0542316794201,494072.34925698204,0.343655913978495,-19.338398246446033,-18.60594585718586,-20.03154542700598,-19.299093037745806,0.181818181818182,0.322083333333333,0.364,0.348928571428572,0.1,0.329318181818182,0.428333333333334,0.273076923076923,0.454545454545455,0.58
por,dut,1.3208671341942364,1.1714976231542198,0.85557635731479,78.1516060034469,1678914.4077029931,NA,-20.514968133444402,-19.432307244134023,-21.208115314004345,-20.12545442469397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spa,dut,1.4752796737787903,0.632571152259123,0.8307925470268342,156.45458193176563,1367541.0744159468,0.27741935483871,-20.028202102595145,-18.31512045319809,-20.72134928315509,-19.008267633758035,0.181818181818182,0.375,0.38,0.239285714285714,0.225454545454546,0.2625,0.391666666666667,0.248076923076923,0.27,0.215
ger,dut,0.9584247137288774,0.678866259725837,0.5153784434340732,145.44725641658457,648899.8013403004,NA,-21.343769149085247,-19.2900912101693,-22.036916329645194,-19.983238390729245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jpn,dut,2.162257825553485,1.4762569795901914,0.8754568957831862,158.22349824163814,9213536.620771984,0.486774193548387,-20.352163439223176,-18.835810287133498,-21.04531061978312,-19.52895746769344,0.363636363636364,0.445833333333333,0.503333333333333,0.419642857142857,0.272727272727273,0.470454545454545,0.6,0.498846153846154,0.724545454545454,0.56
ind,dut,1.9100144647597024,4.459428556241128,0.9081750913791566,149.96149696464832,11654553.63425256,0.494086021505376,-19.700958299109246,-18.838181026858276,-20.394105479669193,-19.53132820741822,0.363636363636364,0.669583333333334,0.609333333333333,0.371428571428571,0.608181818181817,0.524318181818182,0.595,0.518461538461539,0.546363636363636,0.556666666666666
mal,dut,2.2106305171561385,3.7933119352711353,0.8912365160024962,90.8479078604518,7926182.275168961,0.494086021505376,-21.160871833562535,-18.745656913194576,-21.854019014122482,-19.438804093754523,0.090909090909091,0.44125,0.527333333333333,0.665000000000001,0.454545454545454,0.348409090909091,0.625,0.436538461538461,0.486363636363636,0.365
pan,dut,2.333394098008913,3.3047464843341903,0.8402424890790764,89.8187837659206,6148626.944097745,0.575913978494624,-20.514754799400443,-19.412198645434135,-21.20790197996039,-20.10534582599408,0.272727272727273,0.541666666666666,0.573333333333334,0.592857142857142,0.603636363636363,0.515,0.405,0.719615384615385,0.915454545454545,0.606666666666666
fas,dut,2.0999559529309435,2.317106136134798,0.8392618347151645,108.90666603152884,4856055.802707293,NA,-21.883961539477973,-19.621270034587837,-22.57710872003792,-20.314417215147785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tgl,dut,1.5300570960937212,3.358190572537099,0.8915931175893733,134.60326049848976,10513974.201680265,0.453548387096774,-19.11395360551387,-19.500325285393217,-19.807100786073814,-20.193472465953164,0.454545454545454,0.65125,0.642666666666667,0.337142857142858,0.198181818181818,0.497045454545454,0.373333333333333,0.366923076923077,0.578181818181818,0.583333333333333
tel,dut,2.6087941824696594,3.2407837413801985,0.9152179727199785,79.91359397372162,7469475.347651099,0.510215053763441,-19.932254468601762,-18.67810618365625,-20.62540164916171,-19.371253364216198,0.272727272727273,0.5,0.506666666666666,0.610357142857143,0.313636363636364,0.440227272727272,0.575,0.406153846153846,0.555454545454545,0.601666666666666
tha,dut,2.069189398824875,3.1207649993141837,0.8717125791209771,143.43845606887106,9159851.69165867,0.427419354838709,-21.806492087294217,-20.814975314542004,-22.49963926785416,-21.508122495101947,0.363636363636364,0.582083333333334,0.516,0.3125,0.272727272727273,0.453863636363636,0.619999999999999,0.348461538461538,0.46,0.56
urd,dut,2.1240986003046065,3.6695891801768306,0.820272800213961,77.56973400066298,5955688.109941165,0.539462365591398,-19.837922057743718,-18.045211996227675,-20.53106923830366,-18.738359176787622,0.181818181818182,0.55625,0.592666666666667,0.727857142857143,0.416363636363637,0.470227272727272,0.601666666666666,0.446538461538461,0.548181818181818,0.48
eng,dut,1.7383728114316512,0.31846368441797623,0.5849157528751002,142.88003876273697,422239.37327855104,0.239784946236559,-18.870633185588744,-17.210437059510838,-19.56378036614869,-17.903584240070785,0,0.25,0.383333333333333,0.241071428571429,0.090909090909091,0.136363636363637,0.405,0.302692307692308,0.533636363636363,0.571666666666666
gre,dut,1.7404255472821646,0.9662714806390963,0.8822323259338504,141.03275520893422,1841488.3881834606,NA,-20.053479987904367,-18.846706015811048,-20.74662716846431,-19.53985319637099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rus,dut,1.4652082367887247,2.2257347886057235,0.8378354283676562,147.08766104237725,2887588.7672602646,0.470215053763441,-20.030445539642333,-18.765606544847994,-20.72359272020228,-19.458753725407938,0.272727272727273,0.569583333333334,0.572666666666667,0.384285714285714,0.285454545454546,0.500681818181818,0.413333333333333,0.424230769230769,0.626363636363636,0.621666666666666
ita,dut,1.5444703681147463,0.4698394337151364,0.7955781403227243,110.55197249829418,1148656.6700993585,NA,-21.770432301452484,-19.59028475868159,-22.46357948201243,-20.283431939241535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pol,dut,1.5938236135860984,1.0812267567247507,0.8472853704198984,77.94073368639488,936186.0427597758,0.417096774193548,-20.84219194604056,-19.401571060203747,-21.535339126600505,-20.09471824076369,0.272727272727273,0.583333333333334,0.581333333333334,0.357857142857143,0.166363636363637,0.431818181818182,0.428333333333334,0.309230769230769,0.564545454545454,0.403333333333333
tur,dut,1.7642008565661749,1.079726263946475,0.8959614870286172,121.18978413992596,2523553.8618374583,0.427956989247312,-21.133397597424064,-19.81340040161085,-21.826544777984008,-20.506547582170796,0.181818181818182,0.5,0.644,0.452142857142858,0.194545454545455,0.439090909090909,0.576666666666666,0.320769230769231,0.472727272727273,0.388333333333333
kor,dut,2.1761160754313997,2.4673481985349723,0.9221717036640813,146.37503710099995,8657835.969496988,0.561612903225807,-19.93977992268085,-18.978852647049663,-20.632927103240792,-19.67199982760961,0.363636363636364,0.708333333333334,0.65,0.491071428571429,0.545454545454546,0.590909090909092,0.619999999999999,0.519615384615385,0.591818181818181,0.56
vie,dut,2.078876661426951,2.6632502580122663,0.908620843362753,143.50806918811676,8928921.509993408,0.50258064516129,-21.36971600196605,-20.429272472257864,-22.062863182525994,-21.12241965281781,0.363636363636364,0.647916666666667,0.598666666666667,0.568214285714285,0.363636363636364,0.467045454545454,0.646666666666666,0.434999999999999,0.573636363636363,0.601666666666666
rum,dut,1.2758770089790101,1.0779548797699412,0.8103771061781225,82.8506797218946,1527782.711580687,NA,-19.479593276887737,-18.06487098227381,-20.172740457447684,-18.758018162833757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
guj,dut,2.5106616527863284,3.967943404452811,0.8317732013907462,77.11784300871223,6425811.792370961,0.539462365591398,-19.553051191348988,-17.54504009355047,-20.246198371908932,-18.238187274110413,0.181818181818182,0.55625,0.592666666666667,0.727857142857143,0.416363636363637,0.470227272727272,0.601666666666666,0.446538461538461,0.548181818181818,0.48
hin,dut,2.385177153331227,3.7880218983739216,0.8291878398858875,127.95875987257769,6641757.426330788,0.539462365591398,-20.33934780068335,-17.83104352962301,-21.032494981243293,-18.524190710182953,0.181818181818182,0.55625,0.592666666666667,0.727857142857143,0.416363636363637,0.470227272727272,0.601666666666666,0.446538461538461,0.548181818181818,0.48
yor,dut,2.0064256011979476,2.8856945409082018,0.8855308906124632,120.6452830558881,4973805.930134337,NA,-19.104860887381676,-18.3630101326687,-19.79800806794162,-19.056157313228645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
